Percent,Sample,Time,Healthy,Infected,Dead
0.0,1.0,4.7,0.98535,0.01465,0.0
0.0,1.0,4.8,0.984825,0.015175,0.0
0.0,1.0,4.9,0.98445,0.01555,0.0
0.0,1.0,5.0,0.984,0.016,0.0
0.0,1.0,5.1,0.9834,0.0166,0.0
0.0,1.0,5.2,0.9829,0.0171,0.0
0.0,1.0,5.3,0.9824,0.0176,0.0
0.0,1.0,5.4,0.98175,0.01825,0.0
0.0,1.0,5.5,0.98125,0.01875,0.0
0.0,1.0,5.6,0.980575,0.019425,0.0
0.0,1.0,5.7,0.98005,0.01995,0.0
0.0,1.0,5.8,0.97935,0.020625,2.5e-5
0.0,1.0,5.9,0.979,0.02095,5.0e-5
0.0,1.0,6.0,0.9785,0.02145,5.0e-5
0.0,1.0,6.1,0.977725,0.022225,5.0e-5
0.0,1.0,6.2,0.977275,0.02265,7.5e-5
0.0,1.0,6.3,0.97685,0.023075,7.5e-5
0.0,1.0,6.4,0.97625,0.023675,7.5e-5
0.0,1.0,6.5,0.97535,0.02455,0.0001
0.0,1.0,6.6,0.9748,0.0251,0.0001
0.0,1.0,6.7,0.97385,0.026025,0.000125
0.0,1.0,6.8,0.973675,0.026175,0.00015
0.0,1.0,6.9,0.97315,0.02665,0.0002
0.0,1.0,7.0,0.972575,0.027225,0.0002
0.0,1.0,7.1,0.97165,0.02805,0.0003
0.0,1.0,7.2,0.971,0.028675,0.000325
0.0,1.0,7.3,0.970275,0.029325,0.0004
0.0,1.0,7.4,0.9698,0.029775,0.000425
0.0,1.0,7.5,0.96935,0.030225,0.000425
0.0,1.0,7.6,0.9688,0.0307,0.0005
0.0,1.0,7.7,0.96815,0.0312,0.00065
0.0,1.0,7.8,0.967575,0.0317,0.000725
0.0,1.0,7.9,0.9665,0.03265,0.00085
0.0,1.0,8.0,0.965775,0.0333,0.000925
0.0,1.0,8.1,0.965375,0.033675,0.00095
0.0,1.0,8.2,0.964575,0.034325,0.0011
0.0,1.0,8.3,0.964175,0.0347,0.001125
0.0,1.0,8.4,0.9637,0.03495,0.00135
0.0,1.0,8.5,0.962875,0.03565,0.001475
0.0,1.0,8.6,0.961875,0.036525,0.0016
0.0,1.0,8.7,0.961325,0.0369,0.001775
0.0,1.0,8.8,0.960375,0.0377,0.001925
0.0,1.0,8.9,0.95945,0.0383,0.00225
0.0,1.0,9.0,0.95875,0.03875,0.0025
0.0,1.0,9.1,0.95785,0.03945,0.0027
0.0,1.0,9.2,0.957175,0.040025,0.0028
0.0,1.0,9.3,0.956475,0.040525,0.003
0.0,1.0,9.4,0.95565,0.040975,0.003375
0.0,1.0,9.5,0.954975,0.04135,0.003675
0.0,1.0,9.6,0.95395,0.04205,0.004
0.0,1.0,9.7,0.952875,0.04295,0.004175
0.0,1.0,9.8,0.9521,0.0435,0.0044
0.0,1.0,9.9,0.951,0.044325,0.004675
0.0,1.0,10.0,0.949925,0.04515,0.004925
0.0,1.0,10.1,0.94895,0.046,0.00505
0.0,1.0,10.2,0.94815,0.04655,0.0053
0.0,1.0,10.3,0.9472,0.0471,0.0057
0.0,1.0,10.4,0.946175,0.0477,0.006125
0.0,1.0,10.5,0.944725,0.04885,0.006425
0.0,1.0,10.6,0.9437,0.049575,0.006725
0.0,1.0,10.7,0.94305,0.049975,0.006975
0.0,1.0,10.8,0.94255,0.0501,0.00735
0.0,1.0,10.9,0.94115,0.050925,0.007925
0.0,1.0,11.0,0.940125,0.0517,0.008175
0.0,1.0,11.1,0.93935,0.0521,0.00855
0.0,1.0,11.2,0.9379,0.0532,0.0089
0.0,1.0,11.3,0.93675,0.054025,0.009225
0.0,1.0,11.4,0.935325,0.0551,0.009575
0.0,1.0,11.5,0.934525,0.05555,0.009925
0.0,1.0,11.6,0.933425,0.0562,0.010375
0.0,1.0,11.7,0.932625,0.056525,0.01085
0.0,1.0,11.8,0.931775,0.0572,0.011025
0.0,1.0,11.9,0.930475,0.058075,0.01145
0.0,1.0,12.0,0.929525,0.058625,0.01185
0.0,1.0,12.1,0.92845,0.059325,0.012225
0.0,1.0,12.2,0.927525,0.059725,0.01275
0.0,1.0,12.3,0.926775,0.0599,0.013325
0.0,1.0,12.4,0.9259,0.06035,0.01375
0.0,1.0,12.5,0.92535,0.06035,0.0143
0.0,1.0,12.6,0.9242,0.061075,0.014725
0.0,1.0,12.7,0.9234,0.06145,0.01515
0.0,1.0,12.8,0.921825,0.062525,0.01565
0.0,1.0,12.9,0.9203,0.063675,0.016025
0.0,1.0,13.0,0.9193,0.0642,0.0165
0.0,1.0,13.1,0.917625,0.06525,0.017125
0.0,1.0,13.2,0.9163,0.066,0.0177
0.0,1.0,13.3,0.914725,0.06715,0.018125
0.0,1.0,13.4,0.91375,0.067525,0.018725
0.0,1.0,13.5,0.91255,0.06815,0.0193
0.0,1.0,13.6,0.91095,0.069,0.02005
0.0,1.0,13.7,0.9097,0.06975,0.02055
0.0,1.0,13.8,0.90885,0.0702,0.02095
0.0,1.0,13.9,0.907925,0.070575,0.0215
0.0,1.0,14.0,0.906725,0.07115,0.022125
0.0,1.0,14.1,0.905775,0.071475,0.02275
0.0,1.0,14.2,0.90405,0.072675,0.023275
0.0,1.0,14.3,0.903025,0.073025,0.02395
0.0,1.0,14.4,0.9018,0.07375,0.02445
0.0,1.0,14.5,0.90095,0.073925,0.025125
0.0,1.0,14.6,0.8998,0.0742,0.026
0.0,1.0,14.7,0.8985,0.07495,0.02655
0.0,1.0,14.8,0.896475,0.076475,0.02705
0.0,1.0,14.9,0.895325,0.0771,0.027575
0.0,1.0,15.0,0.894625,0.0775,0.027875
0.0,1.0,15.1,0.89355,0.07795,0.0285
0.0,1.0,15.2,0.8924,0.07825,0.02935
0.0,1.0,15.3,0.891425,0.078575,0.03
0.0,1.0,15.4,0.8901,0.079475,0.030425
0.0,1.0,15.5,0.889075,0.08,0.030925
0.0,1.0,15.6,0.887325,0.08115,0.031525
0.0,1.0,15.7,0.886375,0.081175,0.03245
0.0,1.0,15.8,0.8851,0.082,0.0329
0.0,1.0,15.9,0.8834,0.08305,0.03355
0.0,1.0,16.0,0.8819,0.08375,0.03435
0.0,1.0,16.1,0.8808,0.084275,0.034925
0.0,1.0,16.2,0.879475,0.084725,0.0358
0.0,1.0,16.3,0.8785,0.0851,0.0364
0.0,1.0,16.4,0.877,0.08575,0.03725
0.0,1.0,16.5,0.87545,0.086525,0.038025
0.0,1.0,16.6,0.8739,0.08745,0.03865
0.0,1.0,16.7,0.8725,0.087975,0.039525
0.0,1.0,16.8,0.8707,0.089175,0.040125
0.0,1.0,16.9,0.87,0.08915,0.04085
0.0,1.0,17.0,0.8683,0.09015,0.04155
0.0,1.0,17.1,0.8672,0.09075,0.04205
0.0,1.0,17.2,0.865275,0.091875,0.04285
0.0,1.0,17.3,0.863275,0.092925,0.0438
0.0,1.0,17.4,0.861375,0.0939,0.044725
0.0,1.0,17.5,0.85995,0.0942,0.04585
0.0,1.0,17.6,0.858475,0.09495,0.046575
0.0,1.0,17.7,0.856375,0.0963,0.047325
0.0,1.0,17.8,0.855675,0.09615,0.048175
0.0,1.0,17.9,0.854475,0.096575,0.04895
0.0,1.0,18.0,0.85295,0.097325,0.049725
0.0,1.0,18.1,0.851375,0.0976,0.051025
0.0,1.0,18.2,0.8497,0.09815,0.05215
0.0,1.0,18.3,0.848375,0.09855,0.053075
0.0,1.0,18.4,0.846475,0.099425,0.0541
0.0,1.0,18.5,0.844825,0.100175,0.055
0.0,1.0,18.6,0.843,0.100875,0.056125
0.0,1.0,18.7,0.842175,0.100925,0.0569
0.0,1.0,18.8,0.840275,0.1016,0.058125
0.0,1.0,18.9,0.838825,0.10195,0.059225
0.0,1.0,19.0,0.836975,0.102675,0.06035
0.0,1.0,19.1,0.83555,0.103075,0.061375
0.0,1.0,19.2,0.83415,0.1036,0.06225
0.0,1.0,19.3,0.83295,0.103525,0.063525
0.0,1.0,19.4,0.8317,0.103775,0.064525
0.0,1.0,19.5,0.83015,0.1042,0.06565
0.0,1.0,19.6,0.82915,0.10425,0.0666
0.0,1.0,19.7,0.828125,0.104425,0.06745
0.0,1.0,19.8,0.8261,0.105775,0.068125
0.0,1.0,19.9,0.824225,0.106575,0.0692
0.0,1.0,20.0,0.822075,0.107775,0.07015
0.0,1.0,20.1,0.82005,0.108825,0.071125
0.0,1.0,20.2,0.81895,0.108875,0.072175
0.0,1.0,20.3,0.8177,0.1088,0.0735
0.0,1.0,20.4,0.81615,0.10925,0.0746
0.0,1.0,20.5,0.81465,0.109775,0.075575
0.0,1.0,20.6,0.8129,0.110525,0.076575
0.0,1.0,20.7,0.811225,0.111175,0.0776
0.0,1.0,20.8,0.809125,0.111925,0.07895
0.0,1.0,20.9,0.807,0.11265,0.08035
0.0,1.0,21.0,0.805175,0.113125,0.0817
0.0,1.0,21.1,0.803625,0.113475,0.0829
0.0,1.0,21.2,0.802275,0.113825,0.0839
0.0,1.0,21.3,0.800775,0.113875,0.08535
0.0,1.0,21.4,0.7997,0.11385,0.08645
0.0,1.0,21.5,0.798625,0.11385,0.087525
0.0,1.0,21.6,0.796875,0.1142,0.088925
0.0,1.0,21.7,0.7952,0.11485,0.08995
0.0,1.0,21.8,0.793675,0.1153,0.091025
0.0,1.0,21.9,0.791925,0.116125,0.09195
0.0,1.0,22.0,0.789875,0.117175,0.09295
0.0,1.0,22.1,0.788775,0.117,0.094225
0.0,1.0,22.2,0.786675,0.1178,0.095525
0.0,1.0,22.3,0.785,0.11835,0.09665
0.0,1.0,22.4,0.78355,0.1184,0.09805
0.0,1.0,22.5,0.781725,0.11885,0.099425
0.0,1.0,22.6,0.780125,0.119025,0.10085
0.0,1.0,22.7,0.778675,0.11945,0.101875
0.0,1.0,22.8,0.77655,0.120725,0.102725
0.0,1.0,22.9,0.775125,0.12095,0.103925
0.0,1.0,23.0,0.773375,0.12165,0.104975
0.0,1.0,23.1,0.77185,0.1221,0.10605
0.0,1.0,23.2,0.770675,0.12215,0.107175
0.0,1.0,23.3,0.769,0.122525,0.108475
0.0,1.0,23.4,0.766775,0.123275,0.10995
0.0,1.0,23.5,0.7653,0.123675,0.111025
0.0,1.0,23.6,0.76345,0.124125,0.112425
0.0,1.0,23.7,0.7614,0.124875,0.113725
0.0,1.0,23.8,0.760025,0.124775,0.1152
0.0,1.0,23.9,0.7583,0.125,0.1167
0.0,1.0,24.0,0.756375,0.125625,0.118
0.0,1.0,24.1,0.75445,0.12605,0.1195
0.0,1.0,24.2,0.752825,0.12635,0.120825
0.0,1.0,24.3,0.75155,0.1261,0.12235
0.0,1.0,24.4,0.7498,0.126125,0.124075
0.0,1.0,24.5,0.74795,0.126475,0.125575
0.0,1.0,24.6,0.746275,0.12665,0.127075
0.0,1.0,24.7,0.74465,0.127,0.12835
0.0,1.0,24.8,0.743375,0.126875,0.12975
0.0,1.0,24.9,0.7418,0.126975,0.131225
0.0,1.0,25.0,0.740475,0.12675,0.132775
0.0,1.0,25.1,0.7392,0.126275,0.134525
0.0,1.0,25.2,0.737475,0.126525,0.136
0.0,1.0,25.3,0.735325,0.12775,0.136925
0.0,1.0,25.4,0.733275,0.12815,0.138575
0.0,1.0,25.5,0.731375,0.128225,0.1404
0.0,1.0,25.6,0.729725,0.1283,0.141975
0.0,1.0,25.7,0.727425,0.128875,0.1437
0.0,1.0,25.8,0.7261,0.12885,0.14505
0.0,1.0,25.9,0.725425,0.12795,0.146625
0.0,1.0,26.0,0.723875,0.1277,0.148425
0.0,1.0,26.1,0.722125,0.12785,0.150025
0.0,1.0,26.2,0.719925,0.1289,0.151175
0.0,1.0,26.3,0.717825,0.1295,0.152675
0.0,1.0,26.4,0.71605,0.13,0.15395
0.0,1.0,26.5,0.71465,0.130025,0.155325
0.0,1.0,26.6,0.7131,0.129875,0.157025
0.0,1.0,26.7,0.710275,0.1309,0.158825
0.0,1.0,26.8,0.708725,0.131075,0.1602
0.0,1.0,26.9,0.706825,0.13185,0.161325
0.0,1.0,27.0,0.7053,0.131775,0.162925
0.0,1.0,27.1,0.7034,0.132625,0.163975
0.0,1.0,27.2,0.7018,0.1326,0.1656
0.0,1.0,27.3,0.6998,0.13285,0.16735
0.0,1.0,27.4,0.698375,0.1328,0.168825
0.0,1.0,27.5,0.696225,0.133525,0.17025
0.0,1.0,27.6,0.694225,0.134125,0.17165
0.0,1.0,27.7,0.6927,0.134475,0.172825
0.0,1.0,27.8,0.69055,0.134975,0.174475
0.0,1.0,27.9,0.688825,0.1351,0.176075
0.0,1.0,28.0,0.68735,0.1352,0.17745
0.0,1.0,28.1,0.68585,0.1348,0.17935
0.0,1.0,28.2,0.684725,0.1343,0.180975
0.0,1.0,28.3,0.682575,0.134975,0.18245
0.0,1.0,28.4,0.680975,0.134875,0.18415
0.0,1.0,28.5,0.679125,0.135075,0.1858
0.0,1.0,28.6,0.677975,0.1347,0.187325
0.0,1.0,28.7,0.67625,0.13485,0.1889
0.0,1.0,28.8,0.6738,0.135475,0.190725
0.0,1.0,28.9,0.6718,0.13595,0.19225
0.0,1.0,29.0,0.669675,0.1364,0.193925
0.0,1.0,29.1,0.668125,0.136325,0.19555
0.0,1.0,29.2,0.666825,0.136125,0.19705
0.0,1.0,29.3,0.6647,0.136425,0.198875
0.0,1.0,29.4,0.662775,0.13675,0.200475
0.0,1.0,29.5,0.661675,0.1365,0.201825
0.0,1.0,29.6,0.660325,0.1363,0.203375
0.0,1.0,29.7,0.658575,0.136175,0.20525
0.0,1.0,29.8,0.6567,0.136525,0.206775
0.0,1.0,29.9,0.654675,0.1369,0.208425
0.0,1.0,30.0,0.652625,0.137375,0.21
0.0,1.0,30.1,0.650825,0.137525,0.21165
0.0,1.0,30.2,0.649,0.13775,0.21325
0.0,1.0,30.3,0.64725,0.137725,0.215025
0.0,1.0,30.4,0.64595,0.137325,0.216725
0.0,1.0,30.5,0.644375,0.137275,0.21835
0.0,1.0,30.6,0.642075,0.13785,0.220075
0.0,1.0,30.7,0.6401,0.138275,0.221625
0.0,1.0,30.8,0.638375,0.13845,0.223175
0.0,1.0,30.9,0.63685,0.138675,0.224475
0.0,1.0,31.0,0.6349,0.139025,0.226075
0.0,1.0,31.1,0.63325,0.138875,0.227875
0.0,1.0,31.2,0.631775,0.1387,0.229525
0.0,1.0,31.3,0.6296,0.139275,0.231125
0.0,1.0,31.4,0.627575,0.139525,0.2329
0.0,1.0,31.5,0.624975,0.14025,0.234775
0.0,1.0,31.6,0.623525,0.140375,0.2361
0.0,1.0,31.7,0.621875,0.14035,0.237775
0.0,1.0,31.8,0.619425,0.14085,0.239725
0.0,1.0,31.9,0.617425,0.14105,0.241525
0.0,1.0,32.0,0.615875,0.140925,0.2432
0.0,1.0,32.1,0.6144,0.140575,0.245025
0.0,1.0,32.2,0.6134,0.139825,0.246775
0.0,1.0,32.3,0.61115,0.14025,0.2486
0.0,1.0,32.4,0.60905,0.140725,0.250225
0.0,1.0,32.5,0.606825,0.140975,0.2522
0.0,1.0,32.6,0.604875,0.141375,0.25375
0.0,1.0,32.7,0.6037,0.14095,0.25535
0.0,1.0,32.8,0.6015,0.1415,0.257
0.0,1.0,32.9,0.59935,0.14235,0.2583
0.0,1.0,33.0,0.597725,0.1423,0.259975
0.0,1.0,33.1,0.5958,0.14235,0.26185
0.0,1.0,33.2,0.5944,0.142275,0.263325
0.0,1.0,33.3,0.5924,0.1425,0.2651
0.0,1.0,33.4,0.590525,0.1427,0.266775
0.0,1.0,33.5,0.588325,0.14315,0.268525
0.0,1.0,33.6,0.58645,0.143,0.27055
0.0,1.0,33.7,0.58415,0.143575,0.272275
0.0,1.0,33.8,0.582225,0.14395,0.273825
0.0,1.0,33.9,0.5799,0.144475,0.275625
0.0,1.0,34.0,0.578025,0.144775,0.2772
0.0,1.0,34.1,0.576375,0.1446,0.279025
0.0,1.0,34.2,0.57415,0.14495,0.2809
0.0,1.0,34.3,0.5728,0.144125,0.283075
0.0,1.0,34.4,0.571275,0.143925,0.2848
0.0,1.0,34.5,0.569625,0.143825,0.28655
0.0,1.0,34.6,0.567275,0.144525,0.2882
0.0,1.0,34.7,0.565,0.145125,0.289875
0.0,1.0,34.8,0.5632,0.14525,0.29155
0.0,1.0,34.9,0.56145,0.145025,0.293525
0.0,1.0,35.0,0.559825,0.145025,0.29515
0.0,1.0,35.1,0.55885,0.1443,0.29685
0.0,1.0,35.2,0.5571,0.1442,0.2987
0.0,1.0,35.3,0.55535,0.1443,0.30035
0.0,1.0,35.4,0.55335,0.144525,0.302125
0.0,1.0,35.5,0.551425,0.144625,0.30395
0.0,1.0,35.6,0.5492,0.14555,0.30525
0.0,1.0,35.7,0.54755,0.14525,0.3072
0.0,1.0,35.8,0.5447,0.146375,0.308925
0.0,1.0,35.9,0.542775,0.14645,0.310775
0.0,1.0,36.0,0.5411,0.146475,0.312425
0.0,1.0,36.1,0.53945,0.1463,0.31425
0.0,1.0,36.2,0.537725,0.146575,0.3157
0.0,1.0,36.3,0.535575,0.14685,0.317575
0.0,1.0,36.4,0.533625,0.146975,0.3194
0.0,1.0,36.5,0.53185,0.147075,0.321075
0.0,1.0,36.6,0.530275,0.146775,0.32295
0.0,1.0,36.7,0.528775,0.146475,0.32475
0.0,1.0,36.8,0.526325,0.14745,0.326225
0.0,1.0,36.9,0.52365,0.14845,0.3279
0.0,1.0,37.0,0.5219,0.148275,0.329825
0.0,1.0,37.1,0.520075,0.1483,0.331625
0.0,1.0,37.2,0.5179,0.14845,0.33365
0.0,1.0,37.3,0.5162,0.1486,0.3352
0.0,1.0,37.4,0.513675,0.14975,0.336575
0.0,1.0,37.5,0.512175,0.14985,0.337975
0.0,1.0,37.6,0.510175,0.15015,0.339675
0.0,1.0,37.7,0.5086,0.149625,0.341775
0.0,1.0,37.8,0.50625,0.14985,0.3439
0.0,1.0,37.9,0.504625,0.14975,0.345625
0.0,1.0,38.0,0.50315,0.14915,0.3477
0.0,1.0,38.1,0.501325,0.14925,0.349425
0.0,1.0,38.2,0.4997,0.14885,0.35145
0.0,1.0,38.3,0.497825,0.149125,0.35305
0.0,1.0,38.4,0.4956,0.14965,0.35475
0.0,1.0,38.5,0.493775,0.149625,0.3566
0.0,1.0,38.6,0.492625,0.148525,0.35885
0.0,1.0,38.7,0.4905,0.14915,0.36035
0.0,1.0,38.8,0.488475,0.1493,0.362225
0.0,1.0,38.9,0.486725,0.149225,0.36405
0.0,1.0,39.0,0.4852,0.149025,0.365775
0.0,1.0,39.1,0.48335,0.149175,0.367475
0.0,1.0,39.2,0.48155,0.149325,0.369125
0.0,1.0,39.3,0.4797,0.1497,0.3706
0.0,1.0,39.4,0.477275,0.1501,0.372625
0.0,1.0,39.5,0.475675,0.1497,0.374625
0.0,1.0,39.6,0.474025,0.149125,0.37685
0.0,1.0,39.7,0.47185,0.149875,0.378275
0.0,1.0,39.8,0.46975,0.1502,0.38005
0.0,1.0,39.9,0.467625,0.1506,0.381775
0.0,1.0,40.0,0.4658,0.150525,0.383675
0.0,1.0,40.1,0.4646,0.149875,0.385525
0.0,1.0,40.2,0.462325,0.150175,0.3875
0.0,1.0,40.3,0.4603,0.15035,0.38935
0.0,1.0,40.4,0.45875,0.150025,0.391225
0.0,1.0,40.5,0.4572,0.1499,0.3929
0.0,1.0,40.6,0.4552,0.1504,0.3944
0.0,1.0,40.7,0.453525,0.149975,0.3965
0.0,1.0,40.8,0.451925,0.1498,0.398275
0.0,1.0,40.9,0.450025,0.149875,0.4001
0.0,1.0,41.0,0.448325,0.149625,0.40205
0.0,1.0,41.1,0.44625,0.1497,0.40405
0.0,1.0,41.2,0.44405,0.150325,0.405625
0.0,1.0,41.3,0.44245,0.1503,0.40725
0.0,1.0,41.4,0.440575,0.150325,0.4091
0.0,1.0,41.5,0.4391,0.149525,0.411375
0.0,1.0,41.6,0.43705,0.149675,0.413275
0.0,1.0,41.7,0.435225,0.149525,0.41525
0.0,1.0,41.8,0.433225,0.148975,0.4178
0.0,1.0,41.9,0.431925,0.148525,0.41955
0.0,1.0,42.0,0.429775,0.14875,0.421475
0.0,1.0,42.1,0.42815,0.1485,0.42335
0.0,1.0,42.2,0.426025,0.1487,0.425275
0.0,1.0,42.3,0.422725,0.15015,0.427125
0.0,1.0,42.4,0.421175,0.149725,0.4291
0.0,1.0,42.5,0.41925,0.149825,0.430925
0.0,1.0,42.6,0.418175,0.14905,0.432775
0.0,1.0,42.7,0.416975,0.14845,0.434575
0.0,1.0,42.8,0.415325,0.1482,0.436475
0.0,1.0,42.9,0.41355,0.148225,0.438225
0.0,1.0,43.0,0.4116,0.14815,0.44025
0.0,1.0,43.1,0.40995,0.148,0.44205
0.0,1.0,43.2,0.408,0.147925,0.444075
0.0,1.0,43.3,0.405925,0.148125,0.44595
0.0,1.0,43.4,0.404325,0.147875,0.4478
0.0,1.0,43.5,0.40235,0.148125,0.449525
0.0,1.0,43.6,0.4003,0.148075,0.451625
0.0,1.0,43.7,0.399175,0.147225,0.4536
0.0,1.0,43.8,0.39725,0.147325,0.455425
0.0,1.0,43.9,0.3957,0.147025,0.457275
0.0,1.0,44.0,0.393925,0.146575,0.4595
0.0,1.0,44.1,0.39245,0.14605,0.4615
0.0,1.0,44.2,0.3911,0.14555,0.46335
0.0,1.0,44.3,0.3899,0.144825,0.465275
0.0,1.0,44.4,0.388075,0.144825,0.4671
0.0,1.0,44.5,0.386325,0.144825,0.46885
0.0,1.0,44.6,0.38445,0.144725,0.470825
0.0,1.0,44.7,0.3825,0.1449,0.4726
0.0,1.0,44.8,0.3812,0.14445,0.47435
0.0,1.0,44.9,0.379175,0.1446,0.476225
0.0,1.0,45.0,0.377275,0.1447,0.478025
0.0,1.0,45.1,0.375475,0.14515,0.479375
0.0,1.0,45.2,0.373925,0.144825,0.48125
0.0,1.0,45.3,0.3718,0.14505,0.48315
0.0,1.0,45.4,0.370575,0.14455,0.484875
0.0,1.0,45.5,0.3689,0.1444,0.4867
0.0,1.0,45.6,0.36715,0.144175,0.488675
0.0,1.0,45.7,0.365375,0.144325,0.4903
0.0,1.0,45.8,0.363725,0.1438,0.492475
0.0,1.0,45.9,0.361975,0.143975,0.49405
0.0,1.0,46.0,0.360325,0.14375,0.495925
0.0,1.0,46.1,0.359325,0.1433,0.497375
0.0,1.0,46.2,0.3579,0.14265,0.49945
0.0,1.0,46.3,0.35605,0.142375,0.501575
0.0,1.0,46.4,0.35515,0.1414,0.50345
0.0,1.0,46.5,0.353075,0.141525,0.5054
0.0,1.0,46.6,0.35075,0.1418,0.50745
0.0,1.0,46.7,0.34895,0.14195,0.5091
0.0,1.0,46.8,0.34715,0.1419,0.51095
0.0,1.0,46.9,0.3459,0.1413,0.5128
0.0,1.0,47.0,0.34415,0.140975,0.514875
0.0,1.0,47.1,0.34245,0.14105,0.5165
0.0,1.0,47.2,0.34085,0.14065,0.5185
0.0,1.0,47.3,0.3395,0.14015,0.52035
0.0,1.0,47.4,0.338,0.13995,0.52205
0.0,1.0,47.5,0.336175,0.13975,0.524075
0.0,1.0,47.6,0.334975,0.139275,0.52575
0.0,1.0,47.7,0.333525,0.139025,0.52745
0.0,1.0,47.8,0.331875,0.1389,0.529225
0.0,1.0,47.9,0.330925,0.1379,0.531175
0.0,1.0,48.0,0.3296,0.137,0.5334
0.0,2.0,0.0,0.99915,0.00085,0.0
0.0,2.0,0.1,0.999075,0.000925,0.0
0.0,2.0,0.2,0.999075,0.000925,0.0
0.0,2.0,0.3,0.999075,0.000925,0.0
0.0,2.0,0.4,0.999075,0.000925,0.0
0.0,2.0,0.5,0.999075,0.000925,0.0
0.0,2.0,0.6,0.999075,0.000925,0.0
0.0,2.0,0.7,0.999075,0.000925,0.0
0.0,2.0,0.8,0.999075,0.000925,0.0
0.0,2.0,0.9,0.999075,0.000925,0.0
0.0,2.0,1.0,0.999075,0.000925,0.0
0.0,2.0,1.1,0.9987,0.0013,0.0
0.0,2.0,1.2,0.9987,0.0013,0.0
0.0,2.0,1.3,0.998425,0.001575,0.0
0.0,2.0,1.4,0.9981,0.0019,0.0
0.0,2.0,1.5,0.997025,0.002975,0.0
0.0,2.0,1.6,0.996425,0.003575,0.0
0.0,2.0,1.7,0.996425,0.003575,0.0
0.0,2.0,1.8,0.996225,0.003775,0.0
0.0,2.0,1.9,0.996225,0.003775,0.0
0.0,2.0,2.0,0.996225,0.003775,0.0
0.0,2.0,2.1,0.995775,0.004225,0.0
0.0,2.0,2.2,0.995625,0.004375,0.0
0.0,2.0,2.3,0.995625,0.004375,0.0
0.0,2.0,2.4,0.995625,0.004375,0.0
0.0,2.0,2.5,0.995275,0.004725,0.0
0.0,2.0,2.6,0.994925,0.005075,0.0
0.0,2.0,2.7,0.994525,0.005475,0.0
0.0,2.0,2.8,0.994525,0.005475,0.0
0.0,2.0,2.9,0.99435,0.00565,0.0
0.0,2.0,3.0,0.994075,0.005925,0.0
0.0,2.0,3.1,0.994075,0.005925,0.0
0.0,2.0,3.2,0.99345,0.00655,0.0
0.0,2.0,3.3,0.992925,0.007075,0.0
0.0,2.0,3.4,0.9928,0.0072,0.0
0.0,2.0,3.5,0.99215,0.00785,0.0
0.0,2.0,3.6,0.991825,0.008175,0.0
0.0,2.0,3.7,0.99115,0.00885,0.0
0.0,2.0,3.8,0.9909,0.0091,0.0
0.0,2.0,3.9,0.99075,0.00925,0.0
