kcat8,tau7,IFN
6.503,6.1214368,0.018011003824657052
7.52978947368421,6.1214368,0.007613968435787554
8.55657894736842,6.1214368,0.0068349371290228784
9.583368421052631,6.1214368,-0.0008951397940856191
10.610157894736842,6.1214368,0.0016083859069299165
11.636947368421053,6.1214368,0.000560358594508183
12.663736842105264,6.1214368,6.115279131291184e-5
13.690526315789473,6.1214368,-0.00026163404307225237
14.717315789473684,6.1214368,-3.124964810600227e-5
15.744105263157895,6.1214368,-9.037986109095378e-6
16.770894736842106,6.1214368,-2.7854837890781394e-5
17.797684210526317,6.1214368,-0.00025441584078519935
18.824473684210528,6.1214368,-3.599918463416091e-5
19.85126315789474,6.1214368,-0.0001055984579267627
20.878052631578946,6.1214368,-3.101030738727244e-6
21.904842105263157,6.1214368,-6.589911754140093e-7
22.931631578947368,6.1214368,1.152737304507712e-7
23.95842105263158,6.1214368,8.596085207281706e-5
24.98521052631579,6.1214368,-3.8467440172874564e-7
26.012,6.1214368,1.2648700006518003e-6
6.503,7.087979452631579,0.024242825771373443
7.52978947368421,7.087979452631579,0.023004464646044918
8.55657894736842,7.087979452631579,0.005423011728965937
9.583368421052631,7.087979452631579,0.004777624947084419
10.610157894736842,7.087979452631579,0.001238806492938023
11.636947368421053,7.087979452631579,0.0004171896683100794
12.663736842105264,7.087979452631579,0.00045192540744094973
13.690526315789473,7.087979452631579,-8.906854976508574e-7
14.717315789473684,7.087979452631579,-1.4520298428036029e-6
15.744105263157895,7.087979452631579,-4.5653335753359134e-6
16.770894736842106,7.087979452631579,-3.2651368971736513e-6
17.797684210526317,7.087979452631579,-7.857061978763235e-5
18.824473684210528,7.087979452631579,-0.0006261531781693347
19.85126315789474,7.087979452631579,-1.1111616550935512e-5
20.878052631578946,7.087979452631579,6.758799257578514e-6
21.904842105263157,7.087979452631579,-1.4004673179896092e-6
22.931631578947368,7.087979452631579,1.732075511660466e-6
23.95842105263158,7.087979452631579,3.723454300231072e-6
24.98521052631579,7.087979452631579,3.379652709650308e-6
26.012,7.087979452631579,-3.062144943261646e-7
6.503,8.054522105263159,0.08928146437710324
7.52978947368421,8.054522105263159,0.006577068982649523
8.55657894736842,8.054522105263159,-0.05050579924405515
9.583368421052631,8.054522105263159,0.01188107465817102
10.610157894736842,8.054522105263159,0.0047524867762958455
11.636947368421053,8.054522105263159,0.0005449402510418738
